year,item,expenditure_bracket,value,category,bracket_order
2020,Konsumsi lainnya,1 000 000- 1 499 999,12.626,Food,8
2020,Konsumsi lainnya,> 1 500 000,17.222,Food,9
2020,Tembakau dan sirih,< 150 000,1.565,Food,3
2020,Tembakau dan sirih,150 000- 199 999,5.609,Food,3
2020,Tembakau dan sirih,200 000- 299 999,14.363,Food,4
2020,Tembakau dan sirih,300 000- 499 999,28.056,Food,5
2020,Tembakau dan sirih,500 000- 749 999,51.724,Food,6
2020,Tembakau dan sirih,750 000- 999 999,76.17,Food,7
2020,Tembakau dan sirih,1 000 000- 1 499 999,105.972,Food,8
2020,Tembakau dan sirih,> 1 500 000,142.259,Food,9
2020,"Perumahan, bahan bakar, penerangan, air",< 150 000,18.836,Non-Food,3
2020,"Perumahan, bahan bakar, penerangan, air",150 000- 199 999,28.862,Non-Food,3
2020,"Perumahan, bahan bakar, penerangan, air",200 000- 299 999,48.846,Non-Food,4
2020,"Perumahan, bahan bakar, penerangan, air",300 000- 499 999,79.161,Non-Food,5
2020,"Perumahan, bahan bakar, penerangan, air",500 000- 749 999,127.752,Non-Food,6
2020,"Perumahan, bahan bakar, penerangan, air",750 000- 999 999,187.78,Non-Food,7
2020,"Perumahan, bahan bakar, penerangan, air",1 000 000- 1 499 999,277.583,Non-Food,8
2020,"Perumahan, bahan bakar, penerangan, air",> 1 500 000,507.477,Non-Food,9
2020,Barang dan jasa,< 150 000,10.838,Non-Food,3
2020,Barang dan jasa,150 000- 199 999,12.78,Non-Food,3
2020,Barang dan jasa,200 000- 299 999,21.492,Non-Food,4
2020,Barang dan jasa,300 000- 499 999,32.445,Non-Food,5
2020,Barang dan jasa,500 000- 749 999,55.119,Non-Food,6
2020,Barang dan jasa,750 000- 999 999,83.619,Non-Food,7
2020,Barang dan jasa,1 000 000- 1 499 999,122.566,Non-Food,8
2020,Barang dan jasa,> 1 500 000,246.7,Non-Food,9
2020,Biaya pendidikan,< 150 000,2.91,Non-Food,3
2020,Biaya pendidikan,150 000- 199 999,4.664,Non-Food,3
2020,Biaya pendidikan,200 000- 299 999,6.715,Non-Food,4
2020,Biaya pendidikan,300 000- 499 999,9.81,Non-Food,5
2020,Biaya pendidikan,500 000- 749 999,15.363,Non-Food,6
2020,Biaya pendidikan,750 000- 999 999,21.988,Non-Food,7
2020,Biaya pendidikan,1 000 000- 1 499 999,27.753,Non-Food,8
2020,Biaya pendidikan,> 1 500 000,39.025,Non-Food,9
2020,Biaya kesehatan,< 150 000,486.0,Non-Food,3
2020,Biaya kesehatan,150 000- 199 999,1.412,Non-Food,3
2020,Biaya kesehatan,200 000- 299 999,4.148,Non-Food,4
2020,Biaya kesehatan,300 000- 499 999,6.399,Non-Food,5
2020,Biaya kesehatan,500 000- 749 999,11.465,Non-Food,6
2020,Biaya kesehatan,750 000- 999 999,17.986,Non-Food,7
2020,Biaya kesehatan,1 000 000- 1 499 999,29.6,Non-Food,8
2020,Biaya kesehatan,> 1 500 000,65.969,Non-Food,9
2020,"Pakaian, alas kaki, dan tutup kepala",< 150 000,2.207,Non-Food,3
2020,"Pakaian, alas kaki, dan tutup kepala",150 000- 199 999,3.006,Non-Food,3
2020,"Pakaian, alas kaki, dan tutup kepala",200 000- 299 999,5.772,Non-Food,4
2020,"Pakaian, alas kaki, dan tutup kepala",300 000- 499 999,9.416,Non-Food,5
2020,"Pakaian, alas kaki, dan tutup kepala",500 000- 749 999,17.069,Non-Food,6
2020,"Pakaian, alas kaki, dan tutup kepala",750 000- 999 999,27.673,Non-Food,7
2020,"Pakaian, alas kaki, dan tutup kepala",1 000 000- 1 499 999,40.159,Non-Food,8
2020,"Pakaian, alas kaki, dan tutup kepala",> 1 500 000,68.135,Non-Food,9
2020,Barang yang tahan lama,< 150 000,1.681,Non-Food,3
2020,Barang yang tahan lama,150 000- 199 999,1.091,Non-Food,3
2020,Barang yang tahan lama,200 000- 299 999,1.827,Non-Food,4
2020,Barang yang tahan lama,300 000- 499 999,4.177,Non-Food,5
2020,Barang yang tahan lama,500 000- 749 999,9.365,Non-Food,6
2020,Barang yang tahan lama,750 000- 999 999,18.541,Non-Food,7
2020,Barang yang tahan lama,1 000 000- 1 499 999,42.962,Non-Food,8
2020,Barang yang tahan lama,> 1 500 000,243.998,Non-Food,9
2020,Pajak pemakaian dan premi asuransi,< 150 000,4.189,Non-Food,3
2020,Pajak pemakaian dan premi asuransi,150 000- 199 999,4.771,Non-Food,3
2020,Pajak pemakaian dan premi asuransi,200 000- 299 999,8.321,Non-Food,4
2020,Pajak pemakaian dan premi asuransi,300 000- 499 999,12.376,Non-Food,5
2020,Pajak pemakaian dan premi asuransi,500 000- 749 999,19.968,Non-Food,6
2020,Pajak pemakaian dan premi asuransi,750 000- 999 999,24.607,Non-Food,7
2020,Pajak pemakaian dan premi asuransi,1 000 000- 1 499 999,34.505,Non-Food,8
2020,Pajak pemakaian dan premi asuransi,> 1 500 000,66.044,Non-Food,9
2020,Keperluan pesta dan upacara,< 150 000,16.0,Non-Food,3
2020,Keperluan pesta dan upacara,150 000- 199 999,1.119,Non-Food,3
2020,Keperluan pesta dan upacara,200 000- 299 999,701.0,Non-Food,4
2020,Keperluan pesta dan upacara,300 000- 499 999,1.606,Non-Food,5
2020,Keperluan pesta dan upacara,500 000- 749 999,3.491,Non-Food,6
2020,Keperluan pesta dan upacara,750 000- 999 999,6.342,Non-Food,7
2020,Keperluan pesta dan upacara,1 000 000- 1 499 999,16.787,Non-Food,8
2020,Keperluan pesta dan upacara,> 1 500 000,84.11,Non-Food,9
2021,Padi-padian,150 000- 199 999,51.384,Food,3
2021,Padi-padian,200 000- 299 999,57.554,Food,4
2021,Padi-padian,300 000- 499 999,63.194,Food,5
2021,Padi-padian,500 000- 749 999,71.049,Food,6
2021,Padi-padian,750 000- 999 999,74.476,Food,7
2021,Padi-padian,1 000 000- 1 499 999,83.412,Food,8
2021,Padi-padian,> 1 500 000,93.801,Food,9
2021,Umbi-umbian,< 150 000,49.872,Food,3
2021,Umbi-umbian,150 000- 199 999,3.699,Food,3
2021,Umbi-umbian,200 000- 299 999,2.986,Food,4
2021,Umbi-umbian,300 000- 499 999,4.683,Food,5
2021,Umbi-umbian,500 000- 749 999,6.03,Food,6
2021,Umbi-umbian,750 000- 999 999,7.4,Food,7
2021,Umbi-umbian,1 000 000- 1 499 999,9.94,Food,8
2021,Umbi-umbian,> 1 500 000,23.718,Food,9
2021,Ikan,< 150 000,12.765,Food,3
2021,Ikan,150 000- 199 999,9.151,Food,3
2021,Ikan,200 000- 299 999,13.144,Food,4
2021,Ikan,300 000- 499 999,19.772,Food,5
2021,Ikan,500 000- 749 999,30.992,Food,6
2021,Ikan,750 000- 999 999,45.993,Food,7
2021,Ikan,1 000 000- 1 499 999,63.626,Food,8
2021,Ikan,> 1 500 000,93.355,Food,9
2021,Daging,< 150 000,11.397,Food,3
2021,Daging,150 000- 199 999,1.078,Food,3
2021,Daging,200 000- 299 999,3.422,Food,4
2021,Daging,300 000- 499 999,8.571,Food,5
2021,Daging,500 000- 749 999,13.993,Food,6
2021,Daging,750 000- 999 999,19.932,Food,7
2021,Daging,1 000 000- 1 499 999,30.227,Food,8
2021,Daging,> 1 500 000,56.508,Food,9
2021,Telur dan susu,150 000- 199 999,3.92,Food,3
2021,Telur dan susu,200 000- 299 999,7.346,Food,4
2021,Telur dan susu,300 000- 499 999,11.621,Food,5
2021,Telur dan susu,500 000- 749 999,17.454,Food,6
2021,Telur dan susu,750 000- 999 999,23.648,Food,7
2021,Telur dan susu,1 000 000- 1 499 999,34.032,Food,8
2021,Telur dan susu,> 1 500 000,54.018,Food,9
2021,Sayur-sayuran,< 150 000,5.406,Food,3
2021,Sayur-sayuran,150 000- 199 999,12.46,Food,3
2021,Sayur-sayuran,200 000- 299 999,18.486,Food,4
2021,Sayur-sayuran,300 000- 499 999,27.491,Food,5
2021,Sayur-sayuran,500 000- 749 999,39.761,Food,6
2021,Sayur-sayuran,750 000- 999 999,51.387,Food,7
2021,Sayur-sayuran,1 000 000- 1 499 999,65.326,Food,8
2021,Sayur-sayuran,> 1 500 000,94.763,Food,9
2021,Kacang-kacangan,150 000- 199 999,2.173,Food,3
2021,Kacang-kacangan,200 000- 299 999,4.433,Food,4
2021,Kacang-kacangan,300 000- 499 999,7.066,Food,5
2021,Kacang-kacangan,500 000- 749 999,9.664,Food,6
2021,Kacang-kacangan,750 000- 999 999,11.512,Food,7
2021,Kacang-kacangan,1 000 000- 1 499 999,14.428,Food,8
2021,Kacang-kacangan,> 1 500 000,19.276,Food,9
2021,Buah-buahan,150 000- 199 999,2.554,Food,3
2021,Buah-buahan,200 000- 299 999,3.704,Food,4
2021,Buah-buahan,300 000- 499 999,6.67,Food,5
2021,Buah-buahan,500 000- 749 999,11.092,Food,6
2021,Buah-buahan,750 000- 999 999,17.749,Food,7
2021,Buah-buahan,1 000 000- 1 499 999,26.882,Food,8
2021,Buah-buahan,> 1 500 000,48.755,Food,9
2021,Minyak dan lemak,< 150 000,375.0,Food,3
2021,Minyak dan lemak,150 000- 199 999,5.081,Food,3
2021,Minyak dan lemak,200 000- 299 999,7.109,Food,4
2021,Minyak dan lemak,300 000- 499 999,9.882,Food,5
2021,Minyak dan lemak,500 000- 749 999,12.964,Food,6
2021,Minyak dan lemak,750 000- 999 999,16.582,Food,7
2021,Minyak dan lemak,1 000 000- 1 499 999,20.489,Food,8
2021,Minyak dan lemak,> 1 500 000,26.3,Food,9
2021,Bahan minuman,< 150 000,899.0,Food,3
2021,Bahan minuman,150 000- 199 999,5.978,Food,3
2021,Bahan minuman,200 000- 299 999,9.257,Food,4
2021,Bahan minuman,300 000- 499 999,12.308,Food,5
2021,Bahan minuman,500 000- 749 999,16.239,Food,6
2021,Bahan minuman,750 000- 999 999,19.192,Food,7
2021,Bahan minuman,1 000 000- 1 499 999,24.254,Food,8
2021,Bahan minuman,> 1 500 000,34.259,Food,9
2021,Bumbu-bumbuan,< 150 000,1.056,Food,3
2021,Bumbu-bumbuan,150 000- 199 999,2.598,Food,3
2021,Bumbu-bumbuan,200 000- 299 999,4.166,Food,4
2021,Bumbu-bumbuan,300 000- 499 999,6.326,Food,5
2021,Bumbu-bumbuan,500 000- 749 999,9.362,Food,6
2021,Bumbu-bumbuan,750 000- 999 999,12.349,Food,7
2021,Bumbu-bumbuan,1 000 000- 1 499 999,15.923,Food,8
2021,Bumbu-bumbuan,> 1 500 000,24.866,Food,9
2021,Konsumsi lainnya,150 000- 199 999,1.937,Food,3
2021,Konsumsi lainnya,200 000- 299 999,3.274,Food,4
2021,Konsumsi lainnya,300 000- 499 999,5.204,Food,5
2021,Konsumsi lainnya,500 000- 749 999,8.016,Food,6
2021,Konsumsi lainnya,750 000- 999 999,10.393,Food,7
2021,Konsumsi lainnya,1 000 000- 1 499 999,14.191,Food,8
2021,Konsumsi lainnya,> 1 500 000,20.737,Food,9
2021,Tembakau dan sirih,< 150 000,680.0,Food,3
2021,Tembakau dan sirih,150 000- 199 999,8.496,Food,3
2021,Tembakau dan sirih,200 000- 299 999,13.604,Food,4
2021,Tembakau dan sirih,300 000- 499 999,27.76,Food,5
2021,Tembakau dan sirih,500 000- 749 999,51.22,Food,6
2021,Tembakau dan sirih,750 000- 999 999,77.548,Food,7
2021,Tembakau dan sirih,1 000 000- 1 499 999,107.806,Food,8
2021,Tembakau dan sirih,> 1 500 000,156.423,Food,9
2021,"Perumahan, bahan bakar, penerangan, air",< 150 000,25.763,Non-Food,3
2021,"Perumahan, bahan bakar, penerangan, air",150 000- 199 999,33.145,Non-Food,3
2021,"Perumahan, bahan bakar, penerangan, air",200 000- 299 999,51.015,Non-Food,4
2021,"Perumahan, bahan bakar, penerangan, air",300 000- 499 999,83.02,Non-Food,5
2021,"Perumahan, bahan bakar, penerangan, air",500 000- 749 999,131.952,Non-Food,6
2021,"Perumahan, bahan bakar, penerangan, air",750 000- 999 999,191.484,Non-Food,7
2021,"Perumahan, bahan bakar, penerangan, air",1 000 000- 1 499 999,282.222,Non-Food,8
2021,"Perumahan, bahan bakar, penerangan, air",> 1 500 000,502.56,Non-Food,9
2021,Barang dan jasa,< 150 000,15.187,Non-Food,3
2021,Barang dan jasa,150 000- 199 999,13.259,Non-Food,3
2021,Barang dan jasa,200 000- 299 999,20.75,Non-Food,4
2021,Barang dan jasa,300 000- 499 999,31.869,Non-Food,5
2021,Barang dan jasa,500 000- 749 999,53.215,Non-Food,6
2021,Barang dan jasa,750 000- 999 999,80.007,Non-Food,7
2021,Barang dan jasa,1 000 000- 1 499 999,113.9,Non-Food,8
2021,Barang dan jasa,> 1 500 000,234.305,Non-Food,9
2021,Biaya pendidikan,< 150 000,11.698,Non-Food,3
2021,Biaya pendidikan,150 000- 199 999,5.089,Non-Food,3
2021,Biaya pendidikan,200 000- 299 999,7.228,Non-Food,4
2021,Biaya pendidikan,300 000- 499 999,10.283,Non-Food,5
2021,Biaya pendidikan,500 000- 749 999,15.623,Non-Food,6
2021,Biaya pendidikan,750 000- 999 999,22.946,Non-Food,7
2021,Biaya pendidikan,1 000 000- 1 499 999,32.767,Non-Food,8
2021,Biaya pendidikan,> 1 500 000,96.552,Non-Food,9
2021,Biaya kesehatan,< 150 000,856.0,Non-Food,3
2021,Biaya kesehatan,150 000- 199 999,1.421,Non-Food,3
2021,Biaya kesehatan,200 000- 299 999,3.499,Non-Food,4
2021,Biaya kesehatan,300 000- 499 999,5.667,Non-Food,5
2021,Biaya kesehatan,500 000- 749 999,10.002,Non-Food,6
2021,Biaya kesehatan,750 000- 999 999,15.82,Non-Food,7
2021,Biaya kesehatan,1 000 000- 1 499 999,25.569,Non-Food,8
2021,Biaya kesehatan,> 1 500 000,94.529,Non-Food,9
2021,"Pakaian, alas kaki, dan tutup kepala",< 150 000,801.0,Non-Food,3
2021,"Pakaian, alas kaki, dan tutup kepala",150 000- 199 999,2.921,Non-Food,3
2021,"Pakaian, alas kaki, dan tutup kepala",200 000- 299 999,5.217,Non-Food,4
2021,"Pakaian, alas kaki, dan tutup kepala",300 000- 499 999,8.321,Non-Food,5
2021,"Pakaian, alas kaki, dan tutup kepala",500 000- 749 999,15.074,Non-Food,6
2021,"Pakaian, alas kaki, dan tutup kepala",750 000- 999 999,25.048,Non-Food,7
2021,"Pakaian, alas kaki, dan tutup kepala",1 000 000- 1 499 999,35.913,Non-Food,8
2021,"Pakaian, alas kaki, dan tutup kepala",> 1 500 000,61.473,Non-Food,9
2021,Barang yang tahan lama,< 150 000,693.0,Non-Food,3
2021,Barang yang tahan lama,150 000- 199 999,679.0,Non-Food,3
2021,Barang yang tahan lama,200 000- 299 999,1.996,Non-Food,4
2021,Barang yang tahan lama,300 000- 499 999,4.47,Non-Food,5
2021,Barang yang tahan lama,500 000- 749 999,9.898,Non-Food,6
2021,Barang yang tahan lama,750 000- 999 999,18.456,Non-Food,7
2021,Barang yang tahan lama,1 000 000- 1 499 999,38.487,Non-Food,8
2021,Barang yang tahan lama,> 1 500 000,212.687,Non-Food,9
2021,Pajak pemakaian dan premi asuransi,< 150 000,10.321,Non-Food,3
2021,Pajak pemakaian dan premi asuransi,150 000- 199 999,6.77,Non-Food,3
2021,Pajak pemakaian dan premi asuransi,200 000- 299 999,9.055,Non-Food,4
2021,Pajak pemakaian dan premi asuransi,300 000- 499 999,13.629,Non-Food,5
2021,Pajak pemakaian dan premi asuransi,500 000- 749 999,21.746,Non-Food,6
2021,Pajak pemakaian dan premi asuransi,750 000- 999 999,26.811,Non-Food,7
2021,Pajak pemakaian dan premi asuransi,1 000 000- 1 499 999,37.102,Non-Food,8
2021,Pajak pemakaian dan premi asuransi,> 1 500 000,67.099,Non-Food,9
2021,Keperluan pesta dan upacara,150 000- 199 999,70.0,Non-Food,3
2021,Keperluan pesta dan upacara,200 000- 299 999,711.0,Non-Food,4
2021,Keperluan pesta dan upacara,300 000- 499 999,1.391,Non-Food,5
2021,Keperluan pesta dan upacara,500 000- 749 999,3.189,Non-Food,6
2021,Keperluan pesta dan upacara,750 000- 999 999,6.515,Non-Food,7
2021,Keperluan pesta dan upacara,1 000 000- 1 499 999,12.683,Non-Food,8
2021,Keperluan pesta dan upacara,> 1 500 000,51.591,Non-Food,9
2022,Padi-padian,< 150 000,33.627,Food,3
2022,Padi-padian,150 000- 199 999,51.17,Food,3
2022,Padi-padian,200 000- 299 999,55.4,Food,4
2022,Padi-padian,300 000- 499 999,60.915,Food,5
2022,Padi-padian,500 000- 749 999,70.077,Food,6
2022,Padi-padian,750 000- 999 999,73.399,Food,7
2022,Padi-padian,1 000 000- 1 499 999,83.122,Food,8
2022,Padi-padian,> 1 500 000,100.276,Food,9
2022,Umbi-umbian,< 150 000,11.552,Food,3
2022,Umbi-umbian,150 000- 199 999,4.502,Food,3
2022,Umbi-umbian,200 000- 299 999,2.883,Food,4
2022,Umbi-umbian,300 000- 499 999,4.295,Food,5
2022,Umbi-umbian,500 000- 749 999,5.965,Food,6
2022,Umbi-umbian,750 000- 999 999,7.497,Food,7
2022,Umbi-umbian,1 000 000- 1 499 999,11.072,Food,8
2022,Umbi-umbian,> 1 500 000,24.581,Food,9
2022,Ikan,< 150 000,10.743,Food,3
2022,Ikan,150 000- 199 999,9.082,Food,3
2022,Ikan,200 000- 299 999,14.308,Food,4
2022,Ikan,300 000- 499 999,20.647,Food,5
2022,Ikan,500 000- 749 999,31.049,Food,6
2022,Ikan,750 000- 999 999,47.111,Food,7
2022,Ikan,1 000 000- 1 499 999,64.995,Food,8
2022,Ikan,> 1 500 000,100.266,Food,9
2022,Daging,150 000- 199 999,873.0,Food,3
2022,Daging,200 000- 299 999,3.533,Food,4
2022,Daging,300 000- 499 999,9.032,Food,5
2022,Daging,500 000- 749 999,15.459,Food,6
2022,Daging,750 000- 999 999,21.351,Food,7
2022,Daging,1 000 000- 1 499 999,32.218,Food,8
2022,Daging,> 1 500 000,63.832,Food,9
2022,Telur dan susu,< 150 000,3.542,Food,3
2022,Telur dan susu,150 000- 199 999,4.692,Food,3
2022,Telur dan susu,200 000- 299 999,6.497,Food,4
2022,Telur dan susu,300 000- 499 999,11.42,Food,5
2022,Telur dan susu,500 000- 749 999,16.866,Food,6
2022,Telur dan susu,750 000- 999 999,22.524,Food,7
2022,Telur dan susu,1 000 000- 1 499 999,31.796,Food,8
2022,Telur dan susu,> 1 500 000,52.683,Food,9
2022,Sayur-sayuran,< 150 000,10.14,Food,3
2022,Sayur-sayuran,150 000- 199 999,12.286,Food,3
2022,Sayur-sayuran,200 000- 299 999,17.759,Food,4
2022,Sayur-sayuran,300 000- 499 999,26.322,Food,5
2022,Sayur-sayuran,500 000- 749 999,37.38,Food,6
2022,Sayur-sayuran,750 000- 999 999,48.892,Food,7
2022,Sayur-sayuran,1 000 000- 1 499 999,61.722,Food,8
2022,Sayur-sayuran,> 1 500 000,93.89,Food,9
2022,Kacang-kacangan,150 000- 199 999,2.52,Food,3
2022,Kacang-kacangan,200 000- 299 999,4.003,Food,4
2022,Kacang-kacangan,300 000- 499 999,6.944,Food,5
2022,Kacang-kacangan,500 000- 749 999,9.607,Food,6
2022,Kacang-kacangan,750 000- 999 999,11.19,Food,7
2022,Kacang-kacangan,1 000 000- 1 499 999,13.882,Food,8
2022,Kacang-kacangan,> 1 500 000,20.325,Food,9
2022,Buah-buahan,< 150 000,1.386,Food,3
2022,Buah-buahan,150 000- 199 999,1.454,Food,3
2022,Buah-buahan,200 000- 299 999,3.965,Food,4
2022,Buah-buahan,300 000- 499 999,7.953,Food,5
2022,Buah-buahan,500 000- 749 999,13.155,Food,6
2022,Buah-buahan,750 000- 999 999,20.35,Food,7
2022,Buah-buahan,1 000 000- 1 499 999,30.15,Food,8
2022,Buah-buahan,> 1 500 000,56.584,Food,9
2022,Minyak dan lemak,< 150 000,7.096,Food,3
2022,Minyak dan lemak,150 000- 199 999,5.473,Food,3
2022,Minyak dan lemak,200 000- 299 999,7.768,Food,4
2022,Minyak dan lemak,300 000- 499 999,11.132,Food,5
2022,Minyak dan lemak,500 000- 749 999,15.11,Food,6
2022,Minyak dan lemak,750 000- 999 999,21.301,Food,7
2022,Minyak dan lemak,1 000 000- 1 499 999,26.965,Food,8
2022,Minyak dan lemak,> 1 500 000,36.291,Food,9
2022,Bahan minuman,< 150 000,3.05,Food,3
2022,Bahan minuman,150 000- 199 999,5.685,Food,3
2022,Bahan minuman,200 000- 299 999,8.27,Food,4
2022,Bahan minuman,300 000- 499 999,11.512,Food,5
2022,Bahan minuman,500 000- 749 999,15.827,Food,6
2022,Bahan minuman,750 000- 999 999,18.493,Food,7
2022,Bahan minuman,1 000 000- 1 499 999,23.287,Food,8
2022,Bahan minuman,> 1 500 000,34.461,Food,9
2022,Bumbu-bumbuan,< 150 000,1.93,Food,3
2022,Bumbu-bumbuan,150 000- 199 999,3.058,Food,3
2022,Bumbu-bumbuan,200 000- 299 999,4.192,Food,4
2022,Bumbu-bumbuan,300 000- 499 999,6.578,Food,5
2022,Bumbu-bumbuan,500 000- 749 999,9.354,Food,6
2022,Bumbu-bumbuan,750 000- 999 999,12.348,Food,7
2022,Bumbu-bumbuan,1 000 000- 1 499 999,15.974,Food,8
2022,Bumbu-bumbuan,> 1 500 000,27.187,Food,9
2022,Konsumsi lainnya,< 150 000,4.549,Food,3
2022,Konsumsi lainnya,150 000- 199 999,2.004,Food,3
2022,Konsumsi lainnya,200 000- 299 999,3.432,Food,4
2022,Konsumsi lainnya,300 000- 499 999,5.471,Food,5
2022,Konsumsi lainnya,500 000- 749 999,8.25,Food,6
2022,Konsumsi lainnya,750 000- 999 999,10.459,Food,7
2022,Konsumsi lainnya,1 000 000- 1 499 999,14.166,Food,8
2022,Konsumsi lainnya,> 1 500 000,22.03,Food,9
2022,Tembakau dan sirih,< 150 000,6.055,Food,3
2022,Tembakau dan sirih,150 000- 199 999,3.947,Food,3
2022,Tembakau dan sirih,200 000- 299 999,14.727,Food,4
2022,Tembakau dan sirih,300 000- 499 999,28.287,Food,5
2022,Tembakau dan sirih,500 000- 749 999,52.407,Food,6
2022,Tembakau dan sirih,750 000- 999 999,77.995,Food,7
2022,Tembakau dan sirih,1 000 000- 1 499 999,112.963,Food,8
2022,Tembakau dan sirih,> 1 500 000,170.938,Food,9
2022,"Perumahan, bahan bakar, penerangan, air",< 150 000,19.739,Non-Food,3
2022,"Perumahan, bahan bakar, penerangan, air",150 000- 199 999,33.038,Non-Food,3
2022,"Perumahan, bahan bakar, penerangan, air",200 000- 299 999,51.675,Non-Food,4
2022,"Perumahan, bahan bakar, penerangan, air",300 000- 499 999,81.636,Non-Food,5
2022,"Perumahan, bahan bakar, penerangan, air",500 000- 749 999,128.781,Non-Food,6
2022,"Perumahan, bahan bakar, penerangan, air",750 000- 999 999,186.881,Non-Food,7
2022,"Perumahan, bahan bakar, penerangan, air",1 000 000- 1 499 999,271.711,Non-Food,8
2022,"Perumahan, bahan bakar, penerangan, air",> 1 500 000,506.062,Non-Food,9
2022,Barang dan jasa,< 150 000,13.591,Non-Food,3
2022,Barang dan jasa,150 000- 199 999,14.039,Non-Food,3
2022,Barang dan jasa,200 000- 299 999,21.92,Non-Food,4
2022,Barang dan jasa,300 000- 499 999,34.198,Non-Food,5
2022,Barang dan jasa,500 000- 749 999,53.209,Non-Food,6
2022,Barang dan jasa,750 000- 999 999,78.988,Non-Food,7
2022,Barang dan jasa,1 000 000- 1 499 999,111.569,Non-Food,8
2022,Barang dan jasa,> 1 500 000,228.803,Non-Food,9
2022,Biaya pendidikan,< 150 000,7.422,Non-Food,3
2022,Biaya pendidikan,150 000- 199 999,4.456,Non-Food,3
2022,Biaya pendidikan,200 000- 299 999,7.819,Non-Food,4
2022,Biaya pendidikan,300 000- 499 999,10.105,Non-Food,5
2022,Biaya pendidikan,500 000- 749 999,14.325,Non-Food,6
2022,Biaya pendidikan,750 000- 999 999,20.401,Non-Food,7
2022,Biaya pendidikan,1 000 000- 1 499 999,25.279,Non-Food,8
2022,Biaya pendidikan,> 1 500 000,41.63,Non-Food,9
2022,Biaya kesehatan,< 150 000,1.267,Non-Food,3
2022,Biaya kesehatan,150 000- 199 999,1.333,Non-Food,3
2022,Biaya kesehatan,200 000- 299 999,3.621,Non-Food,4
2022,Biaya kesehatan,300 000- 499 999,6.653,Non-Food,5
2022,Biaya kesehatan,500 000- 749 999,10.999,Non-Food,6
2022,Biaya kesehatan,750 000- 999 999,15.928,Non-Food,7
2022,Biaya kesehatan,1 000 000- 1 499 999,24.477,Non-Food,8
2022,Biaya kesehatan,> 1 500 000,56.226,Non-Food,9
2022,"Pakaian, alas kaki, dan tutup kepala",< 150 000,2.304,Non-Food,3
2022,"Pakaian, alas kaki, dan tutup kepala",150 000- 199 999,2.913,Non-Food,3
2022,"Pakaian, alas kaki, dan tutup kepala",200 000- 299 999,5.028,Non-Food,4
2022,"Pakaian, alas kaki, dan tutup kepala",300 000- 499 999,8.814,Non-Food,5
2022,"Pakaian, alas kaki, dan tutup kepala",500 000- 749 999,14.509,Non-Food,6
2022,"Pakaian, alas kaki, dan tutup kepala",750 000- 999 999,23.821,Non-Food,7
2022,"Pakaian, alas kaki, dan tutup kepala",1 000 000- 1 499 999,33.985,Non-Food,8
2022,"Pakaian, alas kaki, dan tutup kepala",> 1 500 000,60.122,Non-Food,9
2022,Barang yang tahan lama,< 150 000,193.0,Non-Food,3
2022,Barang yang tahan lama,150 000- 199 999,750.0,Non-Food,3
2022,Barang yang tahan lama,200 000- 299 999,1.266,Non-Food,4
2022,Barang yang tahan lama,300 000- 499 999,3.37,Non-Food,5
2022,Barang yang tahan lama,500 000- 749 999,7.553,Non-Food,6
2022,Barang yang tahan lama,750 000- 999 999,13.812,Non-Food,7
2022,Barang yang tahan lama,1 000 000- 1 499 999,28.152,Non-Food,8
2022,Barang yang tahan lama,> 1 500 000,173.154,Non-Food,9
2022,Pajak pemakaian dan premi asuransi,< 150 000,6.25,Non-Food,3
2022,Pajak pemakaian dan premi asuransi,150 000- 199 999,5.677,Non-Food,3
2022,Pajak pemakaian dan premi asuransi,200 000- 299 999,10.841,Non-Food,4
2022,Pajak pemakaian dan premi asuransi,300 000- 499 999,15.614,Non-Food,5
2022,Pajak pemakaian dan premi asuransi,500 000- 749 999,23.693,Non-Food,6
2022,Pajak pemakaian dan premi asuransi,750 000- 999 999,28.252,Non-Food,7
2022,Pajak pemakaian dan premi asuransi,1 000 000- 1 499 999,37.375,Non-Food,8
2022,Pajak pemakaian dan premi asuransi,> 1 500 000,68.711,Non-Food,9
2022,Keperluan pesta dan upacara,150 000- 199 999,344.0,Non-Food,3
2022,Keperluan pesta dan upacara,200 000- 299 999,932.0,Non-Food,4
2022,Keperluan pesta dan upacara,300 000- 499 999,1.549,Non-Food,5
2022,Keperluan pesta dan upacara,500 000- 749 999,3.113,Non-Food,6
2022,Keperluan pesta dan upacara,750 000- 999 999,5.844,Non-Food,7
2022,Keperluan pesta dan upacara,1 000 000- 1 499 999,11.888,Non-Food,8
2022,Keperluan pesta dan upacara,> 1 500 000,54.176,Non-Food,9
2023,Padi-padian,< 150 000,51.8,Food,3
2023,Padi-padian,150 000- 199 999,51.784,Food,3
2023,Padi-padian,200 000- 299 999,53.812,Food,4
2023,Padi-padian,300 000- 499 999,63.75,Food,5
2023,Padi-padian,500 000- 749 999,77.16,Food,6
2023,Padi-padian,750 000- 999 999,82.745,Food,7
2023,Padi-padian,1 000 000- 1 499 999,94.088,Food,8
2023,Padi-padian,> 1 500 000,113.23,Food,9
2023,Umbi-umbian,< 150 000,3.389,Food,3
2023,Umbi-umbian,150 000- 199 999,7.336,Food,3
2023,Umbi-umbian,200 000- 299 999,4.073,Food,4
2023,Umbi-umbian,300 000- 499 999,4.546,Food,5
